Survived,Pclass,Name,Sex,SibSp,Parch,Ticket,Embarked,Fare,Age
1,2,"Turja, Miss. Anna Sofia",0,0,0,484,3,13.4167,43.0
0,2,"Goodwin, Mrs. Frederick (Augusta Tyler)",0,1,6,554,3,56.4958,36.0
1,0,"Cardeza, Mr. Thomas Drake Martinez",1,0,1,596,1,7.225,0.0
0,2,"Peters, Miss. Katie",0,0,0,277,2,26.55,27.0
1,0,"Hassab, Mr. Hammad",1,0,0,575,1,13.5,20.0
0,2,"Olsvigen, Mr. Thor Anderson",1,0,0,491,3,8.05,14.0
0,2,"Goodwin, Mr. Charles Edward",1,5,2,554,3,7.7333,60.0
0,1,"Brown, Mr. Thomas William Solomon",1,1,1,236,3,110.8833,25.0
0,1,"Laroche, Mr. Joseph Philippe Lemercier",1,1,2,622,1,7.65,14.0
0,2,"Panula, Mr. Jaako Arnold",1,4,1,245,3,26.2875,19.0
0,2,"Dakic, Mr. Branko",1,0,0,365,3,14.4542,18.0
0,2,"Fischer, Mr. Eberhard Thelander",1,0,0,395,3,7.7417,15.0
1,0,"Madill, Miss. Georgette Alexandra",0,0,1,138,3,7.8542,31.0
1,0,"Dick, Mr. Albert Adrian",1,1,0,87,3,26.0,4.0
1,2,"Karun, Miss. Manca",0,0,1,386,1,13.5,0.0
1,2,"Lam, Mr. Ali",1,0,0,78,3,26.2875,25.0
0,2,"Saad, Mr. Khalil",1,0,0,196,1,151.55,60.0
0,0,"Weir, Col. John",1,0,0,46,3,15.2458,52.0
0,1,"Chapman, Mr. Charles Henry",1,0,0,153,3,49.5042,44.0
0,2,"Kelly, Mr. James",1,0,0,417,3,26.55,0.0
1,2,"Mullens, Miss. Katherine ""Katie""",0,0,0,411,2,52.0,49.0
0,0,"Thayer, Mr. John Borland",1,1,1,81,1,9.4833,42.0
0,2,"Humblen, Mr. Adolf Mathias Nicolai Olsen",1,0,0,341,3,13.0,18.0
1,0,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",0,1,0,598,1,7.65,35.0
1,0,"Silverthorne, Mr. Spencer Victor",1,0,0,567,3,10.5,18.0
0,2,"Barbara, Miss. Saiide",0,0,1,207,1,15.5,25.0
0,2,"Gallagher, Mr. Martin",1,0,0,441,2,7.775,26.0
0,2,"Hansen, Mr. Henrik Juul",1,1,0,390,3,33.0,39.0
0,1,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",1,0,0,167,3,7.0542,45.0
1,1,"Kelly, Mrs. Florence ""Fannie""",0,0,0,105,3,13.0,42.0
1,0,"Calderhead, Mr. Edward Pennington",1,0,0,568,3,13.0,22.0
1,0,"Cleaver, Miss. Alice",0,0,0,35,3,53.1,0.0
1,2,"Moubarek, Master. Halim Gonios (""William George"")",1,1,1,186,1,8.6625,24.0
1,0,"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")",0,0,0,570,1,21.0,0.0
0,0,"Klaber, Mr. Herman",1,0,0,17,3,7.7375,48.0
1,0,"Taylor, Mr. Elmer Zebley",1,1,0,97,3,26.0,29.0
0,2,"Larsson, Mr. August Viktor",1,0,0,496,3,7.925,52.0
0,1,"Greenberg, Mr. Samuel",1,0,0,161,3,18.7875,19.0
0,2,"Soholt, Mr. Peter Andreas Lauritz Andersen",1,0,0,343,3,0.0,38.0
1,0,"Endres, Miss. Caroline Louise",0,0,0,598,1,13.0,27.0
1,1,"Troutt, Miss. Edwina Celia ""Winnie""",0,0,0,289,3,13.0,0.0
0,2,"McEvoy, Mr. Michael",1,0,0,432,2,16.1,33.0
0,2,"Johnson, Mr. Malkolm Joackim",1,0,0,314,3,34.375,6.0
1,1,"Harper, Miss. Annie Jessie ""Nina""",0,0,1,152,3,7.8958,17.0
0,2,"Jensen, Mr. Svend Lauritz",1,1,0,400,3,7.8958,34.0
0,1,"Gillespie, Mr. William Henry",1,0,0,63,3,30.0,50.0
0,1,"Hodges, Mr. Henry Price",1,0,0,158,3,78.85,27.0
1,0,"Chambers, Mr. Norman Campbell",1,1,0,49,3,16.1,20.0
0,2,"Oreskovic, Mr. Luka",1,0,0,262,3,7.925,30.0
1,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",0,3,0,248,3,71.0,0.0
1,2,"Mannion, Miss. Margareth",0,0,0,443,2,20.25,25.0
0,1,"Bryhl, Mr. Kurt Arnold Gottfrid",1,1,0,124,3,13.0,25.0
0,2,"Ilmakangas, Miss. Pieta Sofia",0,1,0,654,3,53.1,29.0
1,0,"Allen, Miss. Elisabeth Walton",0,0,0,138,3,7.75,11.0
0,2,"Hassan, Mr. Houssein G N",1,0,0,212,1,23.0,0.0
0,1,"Knight, Mr. Robert J",1,0,0,134,3,12.475,23.0
0,1,"Berriman, Mr. William John",1,0,0,224,3,9.5,23.0
0,1,"Troupiansky, Mr. Moses Aaron",1,0,0,116,3,7.8958,28.5
0,2,"Williams, Mr. Leslie",1,0,0,486,3,65.0,48.0
0,2,"Ford, Mrs. Edward (Margaret Ann Watson)",0,1,3,663,3,14.5,35.0
1,0,"Lesurer, Mr. Gustave J",1,0,0,596,1,7.7958,0.0
0,2,"Ivanoff, Mr. Kanio",1,0,0,344,3,11.5,0.0
0,2,"Nankoff, Mr. Minko",1,0,0,357,3,8.05,0.0
1,0,"Hawksford, Mr. Walter James",1,0,0,80,3,86.5,36.0
0,0,"Cavendish, Mr. Tyrell William",1,1,0,89,3,14.5,21.0
1,0,"Ryerson, Miss. Susan Parker ""Suzette""",0,2,2,590,1,7.125,24.0
0,2,"McNamee, Mr. Neal",1,1,0,468,3,7.2292,31.0
1,2,"Stranden, Mr. Juho",1,0,0,649,3,120.0,70.0
0,0,"Crosby, Capt. Edward Gifford",1,1,1,667,3,7.775,16.0
0,2,"Abbott, Mr. Rossmore Edward",1,1,1,540,3,77.9583,30.0
1,1,"Sinkkonen, Miss. Anna",0,0,0,162,3,39.6,19.0
0,0,"Marvin, Mr. Daniel Warner",1,1,0,33,3,7.75,31.0
0,2,"Connaghton, Mr. Michael",1,0,0,283,2,24.15,4.0
1,1,"Wells, Miss. Joan",0,1,1,230,3,8.3625,6.0
1,2,"Moor, Master. Meier",1,0,1,477,3,9.5,33.0
0,2,"Vande Velde, Mr. Johannes Joseph",1,0,0,307,3,7.8542,23.0
0,2,"Jonkoff, Mr. Lalio",1,0,0,346,3,10.5,48.0
1,1,"Herman, Mrs. Samuel (Jane Laver)",0,1,2,103,3,7.225,0.67
1,1,"Hamalainen, Master. Viljo",1,1,1,163,3,23.0,28.0
0,2,"Carlsson, Mr. August Sigfrid",1,0,0,396,3,7.75,18.0
0,1,"Bailey, Mr. Percy Andrew",1,0,0,234,3,7.75,34.0
0,2,"Theobald, Mr. Thomas Leonard",1,0,0,416,3,12.475,33.0
1,0,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",0,0,0,0,3,7.7375,0.0
0,2,"Garfirth, Mr. John",1,0,0,412,3,7.2292,41.0
0,2,"Nirva, Mr. Iisakki Antino Aijo",1,0,0,634,3,57.0,20.0
1,2,"Barah, Mr. Hanna Assi",1,0,0,188,1,30.0,36.0
1,0,"Carter, Mrs. William Ernest (Lucile Polk)",0,1,2,31,3,23.45,16.0
0,2,"Eklund, Mr. Hans Linus",1,0,0,322,3,7.05,51.0
1,0,"Hogeboom, Mrs. John C (Anna Andrews)",0,1,0,69,3,7.25,0.0
0,0,"Brewe, Dr. Arthur Jackson",1,0,0,16,1,7.4958,30.5
0,2,"Mangan, Miss. Mary",0,0,0,428,2,29.125,0.0
0,2,"Moran, Mr. Daniel J",1,1,0,460,2,20.575,32.0
0,2,"Gronnestad, Mr. Daniel Danielsen",1,0,0,500,3,79.2,24.0
0,2,"Lievens, Mr. Rene Aime",1,0,0,308,3,7.75,48.0
0,2,"Jensen, Mr. Niels Peder",1,0,0,399,3,26.0,57.0
0,1,"Mack, Mrs. (Mary)",0,0,0,607,3,69.55,0.0
0,2,"Elias, Mr. Dibo",1,0,0,197,1,30.6958,54.0
1,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",0,1,3,232,3,7.8958,18.0
0,2,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",1,0,0,325,3,13.0,0.0
0,2,"Tobin, Mr. Roger",1,0,0,472,2,25.9292,5.0
1,2,"Emanuel, Miss. Virginia Ethel",0,0,0,424,3,8.6833,0.0
0,2,"Kilgannon, Mr. Thomas J",1,0,0,442,2,7.2292,43.0
1,0,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",0,0,1,138,3,24.15,13.0
1,2,"Ayoub, Miss. Banoura",0,0,0,204,1,13.0,17.0
1,0,"Dick, Mrs. Albert Adrian (Vera Gillespie)",0,1,0,87,3,26.25,29.0
0,0,"Long, Mr. Milton Clyde",1,0,0,24,3,120.0,0.0
0,2,"Johnston, Mr. Andrew G",1,1,2,662,3,8.5167,25.0
0,2,"Ali, Mr. William",1,0,0,631,3,6.975,25.0
0,2,"Harmer, Mr. Abraham (David Lishin)",1,0,0,465,3,7.775,18.0
1,2,"Sjoblom, Miss. Anna Sofia",0,0,0,239,3,0.0,8.0
0,2,"Rice, Master. George Hugh",1,4,1,471,2,7.775,1.0
1,2,"Dean, Master. Bertram Vere",1,1,2,537,3,13.0,46.0
0,0,"Guggenheim, Mr. Benjamin",1,0,0,580,1,53.1,0.0
0,2,"Keane, Mr. Andrew ""Andy""",1,0,0,64,2,7.8875,16.0
0,1,"Gaskell, Mr. Alfred",1,0,0,136,3,24.15,0.0
0,2,"Sage, Miss. Stella Anna",0,6,2,556,3,10.5,0.0
0,0,"Hoyt, Mr. William Fisher",1,0,0,585,1,31.275,25.0
0,2,"Dantcheff, Mr. Ristiu",1,0,0,345,3,8.05,39.0
0,1,"Otter, Mr. Richard",1,0,0,219,3,0.0,49.0
1,0,"Leader, Dr. Alice (Farnham)",0,0,0,85,3,7.925,31.0
1,2,"Osman, Mrs. Mara",0,0,0,376,3,37.0042,30.0
0,2,"Ibrahim Shawah, Mr. Yousseff",1,0,0,202,1,6.45,30.0
0,2,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",0,1,1,302,3,27.9,34.0
0,1,"Ponesell, Mr. Martin",1,0,0,161,3,93.5,31.0
1,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",0,1,1,545,3,8.6625,11.0
1,0,"Carter, Master. William Thornton II",1,1,2,31,3,0.0,0.42
1,2,"Thomas, Master. Assad Alexander",1,0,1,171,1,12.475,27.0
1,2,"Hedman, Mr. Oskar Arvid",1,0,0,333,3,39.6875,31.0
0,2,"Johansson, Mr. Karl Johan",1,0,0,315,3,6.95,39.0
0,0,"Andrews, Mr. Thomas Jr",1,0,0,11,3,56.4958,18.0
0,2,"Pettersson, Miss. Ellen Natalia",0,0,0,331,3,37.0042,39.0
0,1,"Meyer, Mr. August",1,0,0,151,3,7.75,33.0
1,0,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",0,1,0,49,3,80.0,26.0
0,2,"Alexander, Mr. William",1,0,0,334,3,14.4542,39.0
0,2,"Lester, Mr. James",1,0,0,508,3,18.75,35.0
0,1,"Slemen, Mr. Richard James",1,0,0,218,3,7.2292,6.0
0,2,"Andersson, Miss. Ebba Iris Alfrida",0,4,2,328,3,7.8542,30.5
0,2,"Tomlin, Mr. Ernest Portage",1,0,0,419,3,8.3,0.0
0,0,"Fry, Mr. Richard",1,0,0,13,3,83.1583,23.0
0,2,"Heininen, Miss. Wendla Maria",0,0,0,658,3,8.6625,31.0
0,1,"Mallet, Mr. Albert",1,1,1,606,1,8.05,43.0
0,2,"Holm, Mr. John Fredrik Alexander",1,0,0,532,3,56.4958,10.0
0,2,"Skoog, Master. Karl Thorsten",1,3,2,332,3,29.7,52.0
1,0,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",0,1,1,65,3,7.925,27.0
1,2,"Lulic, Mr. Nikola",1,0,0,265,3,10.5,38.0
0,0,"Reuchlin, Jonkheer. John George",1,0,0,95,3,31.0,27.0
1,2,"Moor, Mrs. (Beila)",0,0,1,477,3,6.4375,2.0
0,2,"Panula, Master. Urho Abraham",1,4,1,245,3,8.6625,0.0
0,2,"Flynn, Mr. John",1,0,0,440,2,7.55,0.0
0,2,"Lam, Mr. Len",1,0,0,78,3,69.55,1.0
1,1,"Mallet, Master. Andre",1,0,2,606,1,7.8958,0.0
1,2,"McCormack, Mr. Thomas Joseph",1,0,0,434,2,33.0,62.0
1,0,"Stone, Mrs. George Nelson (Martha Evelyn)",0,0,0,30,0,89.1042,15.0
1,2,"Yasbeck, Mrs. Antoni (Selini Alexander)",0,1,0,185,1,31.275,0.83
1,1,"Richards, Master. George Sibley",1,1,1,233,3,7.775,0.0
0,2,"Saad, Mr. Amin",1,0,0,195,1,15.2458,23.0
0,2,"Augustsson, Mr. Albert",1,0,0,337,3,39.4,18.0
0,2,"Allum, Mr. Owen George",1,0,0,104,3,26.0,39.0
1,0,"Compton, Miss. Sara Rebecca",0,1,1,597,1,9.35,21.0
0,2,"Pasic, Mr. Jakob",1,0,0,264,3,164.8667,0.0
0,2,"Sirota, Mr. Maurice",1,0,0,476,3,26.55,32.0
1,2,"Chip, Mr. Chang",1,0,0,78,3,19.2583,0.0
1,0,"Marechal, Mr. Pierre",1,0,0,60,1,7.2292,20.0
0,2,"Alhomaki, Mr. Ilmari Rudolf",1,0,0,635,3,14.1083,16.0
0,1,"Mudd, Mr. Thomas Charles",1,0,0,607,3,11.5,30.0
1,0,"Serepeca, Miss. Augusta",0,0,0,45,1,25.9292,34.5
0,2,"Lemberopolous, Mr. Peter L",1,0,0,201,1,69.55,17.0
0,2,"Culumovic, Mr. Jeso",1,0,0,260,3,13.0,42.0
0,2,"Abbing, Mr. Anthony",1,0,0,552,3,13.0,0.0
0,2,"Sage, Mr. Douglas Bullen",1,6,2,556,3,13.8583,35.0
0,2,"Markoff, Mr. Marin",1,0,0,353,1,50.4958,28.0
0,1,"Harper, Rev. John",1,0,1,152,3,9.5,0.0
1,0,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,1,0,82,1,11.1333,4.0
0,2,"Andersson, Master. Sigvard Harald Elias",1,4,2,328,3,7.8958,74.0
0,2,"Svensson, Mr. Johan",1,0,0,312,3,52.5542,9.0
0,2,"Boulos, Miss. Nourelain",0,1,1,199,1,5.0,16.0
1,0,"Lines, Miss. Mary Conover",0,0,1,579,3,9.0,44.0
0,1,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",0,1,0,141,3,24.0,18.0
1,2,"Aks, Mrs. Sam (Leah Rosen)",0,0,1,475,3,7.225,45.0
1,0,"Wick, Mrs. George Dennick (Mary Hitchcock)",0,1,1,445,3,9.8458,51.0
1,0,"Daly, Mr. Peter Denis ",1,0,0,21,3,7.8958,24.0
1,2,"Baclini, Mrs. Solomon (Latifa Qurban)",0,0,3,191,1,7.8958,0.0
0,2,"Razi, Mr. Raihed",1,0,0,175,1,83.1583,41.0
0,2,"Hansen, Mr. Claus Peter",1,2,0,391,3,26.0,21.0
0,1,"Giles, Mr. Frederick Edward",1,1,0,217,3,7.8958,48.0
1,0,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",0,0,0,86,3,10.5167,0.0
0,2,"Sage, Miss. Dorothy Edith ""Dolly""",0,6,2,556,3,10.5,24.0
0,1,"Gill, Mr. John William",1,0,0,117,3,7.05,42.0
1,1,"Bystrom, Mrs. (Karolina)",0,0,0,123,3,29.125,27.0
1,1,"Duran y More, Miss. Asuncion",0,1,0,620,1,13.0,31.0
0,0,"Roebling, Mr. Washington Augustus II",1,0,0,578,3,30.0,0.0
0,2,"van Melkebeke, Mr. Philemon",1,0,0,304,3,23.45,4.0
1,2,"Johnson, Master. Harold Theodor",1,1,1,339,3,30.0,26.0
0,2,"Balkic, Mr. Cerin",1,0,0,380,3,7.75,47.0
